comp100105_c1_seq1	sp|P18756|ETS1B_XENLA	85.71	126	18	0	402	25	143	268	2e-73	233
comp100108_c1_seq1	sp|Q9U943|APLP_LOCMI	32.45	413	227	9	4	1104	514	920	3e-59	214
comp100141_c0_seq1	sp|O95847|UCP4_HUMAN	59.49	158	64	0	3	476	166	323	1e-65	211
comp100440_c0_seq1	sp|Q9JJW0|PXMP4_MOUSE	57.79	199	81	1	1	597	15	210	2e-77	239
comp100540_c0_seq1	sp|Q8N4P3|MESH1_HUMAN	64.96	137	48	0	541	131	43	179	4e-59	189
comp100564_c0_seq1	sp|Q3U2S4|OTUD5_MOUSE	64.34	258	84	2	411	1166	159	414	5e-115	356
comp100564_c0_seq2	sp|Q2YDU3|OTUD5_RAT	49.64	417	170	8	411	1601	159	555	9e-120	376
comp100581_c0_seq1	sp|O35099|M3K5_MOUSE	71.01	138	40	0	414	1	674	811	1e-61	210
comp100646_c0_seq1	sp|Q6A8N5|LGT_PROAC	100.00	131	0	0	1	393	166	296	4e-89	268
comp100646_c0_seq2	sp|Q6A8N5|LGT_PROAC	99.04	104	1	0	9	320	193	296	1e-67	212
comp100661_c1_seq1	sp|Q8BPB0|MOB1B_MOUSE	88.14	194	23	0	139	720	1	194	2e-131	377
comp100741_c0_seq1	sp|Q6IP59|CTL2_XENLA	64.12	262	94	0	797	12	444	705	2e-104	325
comp100792_c0_seq1	sp|Q8IWF2|FXRD2_HUMAN	50.86	232	113	1	2	694	394	625	1e-74	246
comp100792_c1_seq1	sp|Q8IWF2|FXRD2_HUMAN	48.22	197	89	3	557	3	140	335	2e-54	188
comp100839_c0_seq1	sp|Q7TSH2|KPBB_MOUSE	63.23	155	57	0	1	465	239	393	2e-64	217
comp100903_c0_seq2	sp|Q9UPR0|PLCL2_HUMAN	44.75	219	118	2	657	1	100	315	3e-56	199
comp100926_c0_seq1	sp|Q9WTQ1|KPCD1_RAT	69.05	126	39	0	603	226	76	201	3e-58	201
comp101065_c0_seq1	sp|Q923Q2|STA13_MOUSE	46.85	222	112	2	656	3	801	1020	3e-65	223
comp101065_c0_seq2	sp|Q923Q2|STA13_MOUSE	46.79	218	110	2	669	28	801	1016	1e-62	216
comp101105_c0_seq1	sp|Q96AY4|TTC28_HUMAN	73.44	128	34	0	384	1	207	334	2e-57	198
comp101146_c0_seq1	sp|Q01063|PDE4D_MOUSE	61.99	221	70	3	91	750	272	479	2e-85	275
comp101146_c0_seq2	sp|Q8IRU4|PDE4E_DROME	60.74	242	84	4	1	693	161	402	1e-97	305
comp101146_c1_seq1	sp|Q08499|PDE4D_HUMAN	70.42	213	61	1	2	640	537	747	4e-97	314
comp101173_c0_seq1	sp|Q3UPY5|GLBL2_MOUSE	47.67	193	96	1	581	3	141	328	9e-54	186
comp101197_c1_seq1	sp|Q9VCY8|ADRL_DROME	67.14	213	70	0	667	29	223	435	9e-99	301
comp101203_c0_seq1	sp|Q922Q5|S35B3_MOUSE	63.82	152	53	1	49	504	56	205	7e-63	204
comp101203_c0_seq2	sp|Q922Q5|S35B3_MOUSE	56.50	200	81	1	23	604	6	205	2e-73	233
comp101271_c2_seq1	sp|P08510|KCNAS_DROME	75.96	208	34	2	338	913	302	509	3e-112	251
comp101296_c1_seq1	sp|Q803V5|LST8_DANRE	72.45	196	54	0	600	13	57	252	9e-100	298
comp101296_c1_seq2	sp|Q803V5|LST8_DANRE	69.06	223	62	1	650	3	57	279	3e-107	318
comp101356_c0_seq1	sp|Q5IGR8|EXT1A_DANRE	61.24	498	186	3	23	1516	238	728	0.0	647
comp101400_c1_seq1	sp|Q28DB5|ALAT2_XENTR	55.46	229	100	2	98	781	38	265	8e-84	266
comp101490_c0_seq1	sp|Q5ZIJ9|MIB2_CHICK	41.97	305	152	7	5	910	29	311	4e-73	247
comp101526_c0_seq1	sp|Q8IW35|CEP97_HUMAN	64.66	133	47	0	476	78	111	243	1e-55	191
comp101526_c0_seq2	sp|Q8IW35|CEP97_HUMAN	66.67	141	47	0	424	2	111	251	5e-62	208
comp101645_c0_seq1	sp|Q5RF84|UB2G2_PONAB	86.92	107	14	0	5	325	14	120	1e-65	202
comp101656_c1_seq1	sp|Q99P21|MUTYH_MOUSE	62.35	162	55	3	23	496	52	211	7e-61	202
comp101777_c0_seq1	sp|Q5RAS7|AMMR1_PONAB	75.00	140	35	0	124	543	125	264	1e-74	234
comp101777_c0_seq2	sp|Q5RAS7|AMMR1_PONAB	72.02	193	54	0	124	702	125	317	5e-103	310
comp101801_c0_seq2	sp|Q9JK24|P2R3C_MOUSE	70.33	246	66	2	121	837	1	246	6e-107	325
comp101817_c0_seq1	sp|D3ZQG6|TRIM2_RAT	77.27	154	35	0	570	109	591	744	2e-81	262
comp101841_c0_seq1	sp|Q9VX32|RG190_DROME	47.69	411	207	5	1223	3	2	408	6e-118	382
comp101903_c0_seq1	sp|O42412|IOD3_CHICK	41.50	200	116	1	675	79	57	256	3e-53	179
comp101909_c0_seq1	sp|Q6A7F4|SYV_PROAC	100.00	85	0	0	2	256	207	291	9e-53	180
comp101927_c2_seq1	sp|Q5TCY1|TTBK1_HUMAN	80.91	110	21	0	332	3	47	156	3e-56	196
comp101964_c0_seq1	sp|Q9HCU4|CELR2_HUMAN	40.81	321	184	4	1	954	448	765	2e-70	244
comp102043_c0_seq1	sp|Q8CCB4|VPS53_MOUSE	77.52	129	29	0	39	425	15	143	5e-52	180
comp102058_c0_seq2	sp|Q5THJ4|VP13D_HUMAN	50.00	188	93	1	2	562	1901	2088	5e-55	196
comp102199_c0_seq1	sp|Q6A763|DPO4_PROAC	100.00	106	0	0	2	319	206	311	1e-66	213
comp102288_c0_seq1	sp|P02556|TBB_LYTPI	92.52	107	8	0	1	321	55	161	7e-72	219
comp102288_c1_seq1	sp|P41937|TBB4_CAEEL	95.40	87	4	0	2	262	185	271	6e-77	184
comp102288_c2_seq1	sp|O44388|TBB_TRITR	90.12	172	17	0	1	516	17	188	6e-95	289
comp102288_c2_seq2	sp|O44388|TBB_TRITR	92.48	133	10	0	63	461	56	188	1e-68	220
comp102313_c0_seq1	sp|Q2KHS5|MOG2A_XENLA	46.12	219	115	2	3	653	118	335	9e-66	214
comp102323_c2_seq1	sp|Q0II59|PDXK_BOVIN	56.35	252	94	7	715	2	30	279	2e-86	266
comp102323_c2_seq2	sp|Q0II59|PDXK_BOVIN	56.22	249	93	7	726	22	30	276	5e-85	263
comp102328_c0_seq1	sp|Q5CZL1|GDAP2_XENTR	46.53	245	119	2	34	768	184	416	3e-64	214
comp102414_c0_seq1	sp|Q7ZW86|CWC27_DANRE	71.76	170	47	1	1	507	38	207	2e-70	226
comp102417_c0_seq1	sp|Q8N357|S35F6_HUMAN	51.11	225	103	4	1	666	147	367	5e-64	211
comp102443_c0_seq1	sp|Q5R5F8|PANK4_PONAB	53.05	279	128	3	3	836	492	768	6e-94	300
comp102491_c0_seq1	sp|Q9Y217|MTMR6_HUMAN	68.85	122	38	0	366	1	143	264	2e-55	187
comp102523_c0_seq1	sp|Q6PGH0|UBTD2_MOUSE	62.11	227	78	3	48	716	1	223	8e-95	286
